time,seconds_elapsed,bpm,Cybersickness
1763813003111559168,6.610436201,103,1
1763813008111559168,11.6104362,105,1
1763813012111559168,15.6104362,108,1
1763813018111559168,21.6104362,115,1
1763813020111559168,23.6104362,115,1
1763813026111559168,29.6104362,110,1
1763813029111559168,32.6104362,112,1
1763813034111559168,37.6104362,114,1
1763813043111559168,46.6104362,122,1
1763813048111559168,51.6104362,109,1
1763813051111559168,54.6104362,107,1
